unit_count,pair_id,t,compactness_score,contact_fraction_vs_target,CYP_MEP_contact_fraction_vs_target,axial_register_score,angular_phase_order_score,refined_angular_phase_score,rmsd_formedness_score,seed_formation_score,notes
4,0,0.000,0.610100,0.000000,0.000000,0.406239,,0.882985,0.300302,0.420571,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.600,0.823425,0.442873,0.429657,0.699300,,0.949068,0.624571,0.696637,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.650,0.844786,0.479684,0.465358,0.721463,,0.955103,0.657050,0.720658,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.700,0.866147,0.516494,0.501059,0.743626,,0.961138,0.689529,0.744679,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.750,0.887508,0.553304,0.536760,0.765789,,0.967172,0.722009,0.768700,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.800,0.908869,0.590115,0.572461,0.787952,,0.973207,0.754488,0.792720,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.850,0.930231,0.626925,0.608162,0.810116,,0.979242,0.786967,0.816741,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.900,0.951592,0.663735,0.643863,0.832279,,0.985277,0.819447,0.840762,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.950,0.972953,0.700546,0.679564,0.854442,,0.991311,0.851926,0.864783,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,1.000,0.994314,0.737356,0.715265,0.876605,,0.997346,0.884405,0.888804,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.000,0.541857,0.000000,0.000000,0.317698,,0.787784,0.209927,0.328499,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.050,0.564355,0.038908,0.039657,0.344605,,0.798369,0.243265,0.356581,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.100,0.586853,0.077816,0.079315,0.371512,,0.808953,0.276603,0.384663,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.150,0.609351,0.116724,0.118972,0.398419,,0.819538,0.309941,0.412745,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.200,0.631849,0.155632,0.158629,0.425326,,0.830122,0.343279,0.440826,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.250,0.654347,0.194540,0.198287,0.452233,,0.840707,0.376617,0.468908,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.300,0.676845,0.233448,0.237944,0.479140,,0.851291,0.409955,0.496990,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.350,0.699343,0.272356,0.277601,0.506047,,0.861876,0.443292,0.525072,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.400,0.721841,0.311264,0.317258,0.532954,,0.872460,0.476630,0.553154,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.450,0.744339,0.350172,0.356916,0.559861,,0.883045,0.509968,0.581236,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.500,0.766838,0.389080,0.396573,0.586767,,0.893629,0.543306,0.609317,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.550,0.789336,0.427989,0.436230,0.613674,,0.904214,0.576644,0.637399,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.600,0.811834,0.466897,0.475888,0.640581,,0.914798,0.609982,0.665481,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.650,0.834332,0.505805,0.515545,0.667488,,0.925382,0.643320,0.693563,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.700,0.856830,0.544713,0.555202,0.694395,,0.935967,0.676658,0.721645,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.750,0.879328,0.583621,0.594859,0.721302,,0.946551,0.709996,0.749727,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.800,0.901826,0.622529,0.634517,0.748209,,0.957136,0.743333,0.777809,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.850,0.924324,0.661437,0.674174,0.775116,,0.967720,0.776671,0.805890,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.900,0.946822,0.700345,0.713831,0.802023,,0.978305,0.810009,0.833972,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,0.950,0.969320,0.739253,0.753489,0.828930,,0.988889,0.843347,0.862054,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,37,1.000,0.991818,0.778161,0.793146,0.855837,,0.999474,0.876685,0.890136,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.000,0.535825,0.000575,0.000623,0.416927,,0.623386,0.143439,0.311256,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.050,0.558476,0.044627,0.044548,0.441776,,0.642163,0.182394,0.342547,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.100,0.581128,0.088678,0.088473,0.466626,,0.660940,0.221348,0.373838,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.150,0.603779,0.132730,0.132399,0.491475,,0.679717,0.260303,0.405129,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.200,0.626431,0.176782,0.176324,0.516324,,0.698494,0.299257,0.436420,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.250,0.649082,0.220833,0.220249,0.541173,,0.717271,0.338212,0.467711,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.300,0.671733,0.264885,0.264174,0.566023,,0.736047,0.377166,0.499002,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.350,0.694385,0.308937,0.308100,0.590872,,0.754824,0.416121,0.530293,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.400,0.717036,0.352989,0.352025,0.615721,,0.773601,0.455075,0.561584,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.450,0.739688,0.397040,0.395950,0.640571,,0.792378,0.494030,0.592875,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.500,0.762339,0.441092,0.439875,0.665420,,0.811155,0.532984,0.624165,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.550,0.784990,0.485144,0.483801,0.690269,,0.829932,0.571939,0.655456,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.600,0.807642,0.529195,0.527726,0.715119,,0.848709,0.610893,0.686747,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.650,0.830293,0.573247,0.571651,0.739968,,0.867486,0.649848,0.718038,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.700,0.852945,0.617299,0.615576,0.764817,,0.886263,0.688802,0.749329,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.750,0.875596,0.661350,0.659502,0.789667,,0.905039,0.727757,0.780620,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.800,0.898247,0.705402,0.703427,0.814516,,0.923816,0.766711,0.811911,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.850,0.920899,0.749454,0.747352,0.839365,,0.942593,0.805666,0.843202,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.900,0.943550,0.793506,0.791278,0.864214,,0.961370,0.844620,0.874493,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,0.950,0.966202,0.837557,0.835203,0.889064,,0.980147,0.883575,0.905784,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,38,1.000,0.988853,0.881609,0.879128,0.913913,,0.998924,0.922529,0.937075,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.000,0.542245,0.020690,0.022430,0.298216,,0.719408,0.209695,0.332165,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.050,0.564974,0.060144,0.062212,0.326262,,0.733351,0.243265,0.360779,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.100,0.587703,0.099598,0.101994,0.354308,,0.747295,0.276836,0.389392,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.150,0.610431,0.139052,0.141776,0.382354,,0.761238,0.310406,0.418006,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.200,0.633160,0.178506,0.181558,0.410400,,0.775181,0.343976,0.446620,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.250,0.655889,0.217960,0.221340,0.438445,,0.789125,0.377547,0.475233,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.300,0.678618,0.257414,0.261122,0.466491,,0.803068,0.411117,0.503847,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.350,0.701347,0.296868,0.300904,0.494537,,0.817011,0.444687,0.532461,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.400,0.724075,0.336322,0.340686,0.522583,,0.830955,0.478257,0.561075,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.450,0.746804,0.375776,0.380468,0.550629,,0.844898,0.511828,0.589688,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.500,0.769533,0.415230,0.420250,0.578675,,0.858842,0.545398,0.618302,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.550,0.792262,0.454684,0.460031,0.606721,,0.872785,0.578968,0.646916,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.600,0.814991,0.494138,0.499813,0.634767,,0.886728,0.612538,0.675529,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.650,0.837719,0.533592,0.539595,0.662813,,0.900672,0.646109,0.704143,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.700,0.860448,0.573046,0.579377,0.690859,,0.914615,0.679679,0.732757,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.750,0.883177,0.612500,0.619159,0.718905,,0.928558,0.713249,0.761370,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.800,0.905906,0.651954,0.658941,0.746950,,0.942502,0.746819,0.789984,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.850,0.928635,0.691408,0.698723,0.774996,,0.956445,0.780390,0.818598,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.900,0.951363,0.730862,0.738505,0.803042,,0.970388,0.813960,0.847212,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,0.950,0.974092,0.770316,0.778287,0.831088,,0.984332,0.847530,0.875825,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,39,1.000,0.996821,0.809770,0.818069,0.859134,,0.998275,0.881100,0.904439,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.000,0.570965,0.000000,0.000000,0.455053,,0.829813,0.231777,0.371767,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.050,0.591792,0.037500,0.036573,0.477350,,0.838283,0.265145,0.398194,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.100,0.612620,0.075000,0.073146,0.499646,,0.846753,0.298513,0.424621,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.150,0.633447,0.112500,0.109720,0.521943,,0.855223,0.331881,0.451048,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.200,0.654274,0.150000,0.146293,0.544240,,0.863694,0.365249,0.477475,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.250,0.675102,0.187500,0.182866,0.566536,,0.872164,0.398617,0.503902,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.300,0.695929,0.225000,0.219439,0.588833,,0.880634,0.431985,0.530329,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.350,0.716756,0.262500,0.256012,0.611130,,0.889104,0.465353,0.556756,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.400,0.737584,0.300000,0.292586,0.633426,,0.897574,0.498721,0.583183,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.450,0.758411,0.337500,0.329159,0.655723,,0.906044,0.532088,0.609610,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.500,0.779238,0.375000,0.365732,0.678019,,0.914515,0.565456,0.636038,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.550,0.800066,0.412500,0.402305,0.700316,,0.922985,0.598824,0.662465,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.600,0.820893,0.450000,0.438878,0.722613,,0.931455,0.632192,0.688892,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.650,0.841721,0.487500,0.475452,0.744909,,0.939925,0.665560,0.715319,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.700,0.862548,0.525000,0.512025,0.767206,,0.948395,0.698928,0.741746,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.750,0.883375,0.562500,0.548598,0.789503,,0.956865,0.732296,0.768173,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.800,0.904203,0.600000,0.585171,0.811799,,0.965335,0.765664,0.794600,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.850,0.925030,0.637500,0.621744,0.834096,,0.973806,0.799032,0.821027,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.900,0.945857,0.675000,0.658318,0.856393,,0.982276,0.832400,0.847454,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,0.950,0.966685,0.712500,0.694891,0.878689,,0.990746,0.865768,0.873881,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,40,1.000,0.987512,0.750000,0.731464,0.900986,,0.999216,0.899136,0.900308,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,41,0.000,0.606115,0.003448,0.003738,0.506598,,0.615969,0.206747,0.344891,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,41,0.050,0.625809,0.042414,0.043364,0.526636,,0.634418,0.241125,0.372824,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,41,0.100,0.645504,0.081379,0.082990,0.546675,,0.652867,0.275503,0.400757,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,41,0.150,0.665198,0.120345,0.122617,0.566713,,0.671317,0.309881,0.428690,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,41,0.200,0.684892,0.159310,0.162243,0.586751,,0.689766,0.344259,0.456623,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,41,0.250,0.704586,0.198276,0.201869,0.606789,,0.708215,0.378637,0.484556,linear interpolation in oriented order-parameter space; not atomistic dynamics
