rise_label,twist_deg,candidate_id,source_pdb,dest_pdb,status,kept_atoms,removed_atoms
rise3p40,24,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\24\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\24\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,24,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\24\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\24\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand10,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand10\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand11,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand11\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand12,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand12\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand13,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand13\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand14,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand14\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand15,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand15\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand16,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand16\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand17,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand17\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand18,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand18\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand19,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand19\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand20,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand20\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand21,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand21\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand22,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand22\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand22\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand23,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand23\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand23\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand24,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand24\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand24\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand25,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand25\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand25\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand26,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand26\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand26\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand27,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand27\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand27\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand28,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand28\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand28\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand29,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand29\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand29\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand3,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand3\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand30,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand30\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand30\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand4,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand4\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand5,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand5\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand6,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand6\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand7,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand7\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand8,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand8\initial.pdb,glu_ablated,2364,1446
rise3p40,25,cand9,inputs\asem_matched_twist_scan\rise3p40\sidechain\25\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\25\cand9\initial.pdb,glu_ablated,2364,1446
rise3p40,26,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\26\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\26\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,26,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\26\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\26\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand10,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand10\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand11,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand11\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand12,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand12\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand13,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand13\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand14,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand14\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand15,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand15\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand16,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand16\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand17,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand17\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand18,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand18\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand19,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand19\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand20,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand20\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand21,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand21\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand22,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand22\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand22\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand23,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand23\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand23\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand24,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand24\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand24\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand25,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand25\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand25\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand26,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand26\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand26\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand27,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand27\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand27\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand28,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand28\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand28\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand29,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand29\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand29\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand3,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand3\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand30,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand30\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand30\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand31,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand31\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand31\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand32,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand32\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand32\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand33,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand33\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand33\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand34,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand34\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand34\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand35,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand35\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand35\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand36,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand36\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand36\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand37,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand37\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand37\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand4,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand4\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand5,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand5\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand6,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand6\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand7,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand7\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand8,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand8\initial.pdb,glu_ablated,2364,1446
rise3p40,27,cand9,inputs\asem_matched_twist_scan\rise3p40\sidechain\27\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\27\cand9\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand10,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand10\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand11,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand11\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand12,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand12\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand13,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand13\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand14,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand14\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand15,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand15\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand16,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand16\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand17,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand17\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand18,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand18\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand19,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand19\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand20,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand20\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand21,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand21\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand22,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand22\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand22\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand23,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand23\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand23\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand24,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand24\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand24\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand25,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand25\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand25\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand26,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand26\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand26\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand27,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand27\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand27\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand28,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand28\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand28\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand29,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand29\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand29\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand3,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand3\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand4,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand4\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand5,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand5\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand6,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand6\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand7,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand7\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand8,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand8\initial.pdb,glu_ablated,2364,1446
rise3p40,28,cand9,inputs\asem_matched_twist_scan\rise3p40\sidechain\28\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\28\cand9\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand10,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand10\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand11,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand11\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand12,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand12\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand13,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand13\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand14,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand14\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand3,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand3\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand4,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand4\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand5,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand5\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand6,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand6\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand7,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand7\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand8,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand8\initial.pdb,glu_ablated,2364,1446
rise3p40,29,cand9,inputs\asem_matched_twist_scan\rise3p40\sidechain\29\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\29\cand9\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand10,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand10\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand11,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand11\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand3,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand3\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand4,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand4\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand5,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand5\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand6,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand6\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand7,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand7\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand8,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand8\initial.pdb,glu_ablated,2364,1446
rise3p40,30,cand9,inputs\asem_matched_twist_scan\rise3p40\sidechain\30\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\30\cand9\initial.pdb,glu_ablated,2364,1446
