model_id,angle_deg,twist_deg,rise_A,candidate_id,candidate_path,source_pdb,atom_count,heavy_atom_count,element_counts,residues,has_glu,has_glu_sidechain_atoms,status,notes
angle18_cand0,18,18,3.38,cand0,18/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/18/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand30,28,28,3.38,cand30,28/cand30/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand30/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand0,29,29,3.38,cand0,29/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand1,29,29,3.38,cand1,29/cand1/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand1/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand2,29,29,3.38,cand2,29/cand2/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand2/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand3,29,29,3.38,cand3,29/cand3/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand3/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand4,29,29,3.38,cand4,29/cand4/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand4/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand5,29,29,3.38,cand5,29/cand5/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand5/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand6,29,29,3.38,cand6,29/cand6/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand6/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand7,29,29,3.38,cand7,29/cand7/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand7/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand8,29,29,3.38,cand8,29/cand8/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand8/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand9,29,29,3.38,cand9,29/cand9/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand9/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand10,29,29,3.38,cand10,29/cand10/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand10/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand11,29,29,3.38,cand11,29/cand11/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand11/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand12,29,29,3.38,cand12,29/cand12/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand12/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle29_cand13,29,29,3.38,cand13,29/cand13/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/29/cand13/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand0,30,30,3.38,cand0,30/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand1,30,30,3.38,cand1,30/cand1/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand1/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand2,30,30,3.38,cand2,30/cand2/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand2/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand3,30,30,3.38,cand3,30/cand3/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand3/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand4,30,30,3.38,cand4,30/cand4/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand4/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand5,30,30,3.38,cand5,30/cand5/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand5/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand6,30,30,3.38,cand6,30/cand6/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand6/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand7,30,30,3.38,cand7,30/cand7/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand7/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand8,30,30,3.38,cand8,30/cand8/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand8/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle30_cand9,30,30,3.38,cand9,30/cand9/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/30/cand9/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand0,31,31,3.38,cand0,31/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand1,31,31,3.38,cand1,31/cand1/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand1/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand2,31,31,3.38,cand2,31/cand2/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand2/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand3,31,31,3.38,cand3,31/cand3/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand3/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand4,31,31,3.38,cand4,31/cand4/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand4/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand5,31,31,3.38,cand5,31/cand5/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand5/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand6,31,31,3.38,cand6,31/cand6/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand6/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand7,31,31,3.38,cand7,31/cand7/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand7/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand8,31,31,3.38,cand8,31/cand8/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand8/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand9,31,31,3.38,cand9,31/cand9/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand9/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand10,31,31,3.38,cand10,31/cand10/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand10/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand11,31,31,3.38,cand11,31/cand11/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand11/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand12,31,31,3.38,cand12,31/cand12/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand12/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand13,31,31,3.38,cand13,31/cand13/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand13/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand14,31,31,3.38,cand14,31/cand14/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand14/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand15,31,31,3.38,cand15,31/cand15/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand15/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand16,31,31,3.38,cand16,31/cand16/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand16/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand17,31,31,3.38,cand17,31/cand17/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand17/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand18,31,31,3.38,cand18,31/cand18/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand18/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand19,31,31,3.38,cand19,31/cand19/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand19/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand20,31,31,3.38,cand20,31/cand20/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand20/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand21,31,31,3.38,cand21,31/cand21/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand21/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand22,31,31,3.38,cand22,31/cand22/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand22/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand23,31,31,3.38,cand23,31/cand23/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand23/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand24,31,31,3.38,cand24,31/cand24/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand24/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle31_cand25,31,31,3.38,cand25,31/cand25/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/31/cand25/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle32_cand0,32,32,3.38,cand0,32/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/32/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle32_cand1,32,32,3.38,cand1,32/cand1/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/32/cand1/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle32_cand2,32,32,3.38,cand2,32/cand2/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/32/cand2/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle32_cand3,32,32,3.38,cand3,32/cand3/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/32/cand3/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle32_cand4,32,32,3.38,cand4,32/cand4/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/32/cand4/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle32_cand5,32,32,3.38,cand5,32/cand5/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/32/cand5/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
